timestamp,price,volume,coin
2018-06-13,6349.89990234375,5052349952,btc
2018-06-14,6675.35009765625,5138710016,btc
2018-06-15,6456.580078125,3955389952,btc
2018-06-16,6550.16015625,3194170112,btc
2018-06-17,6499.27001953125,3104019968,btc
2018-06-18,6734.81982421875,4039200000,btc
2018-06-19,6769.93994140625,4057029888,btc
2018-06-20,6776.5498046875,3888640000,btc
2018-06-21,6729.740234375,3529129984,btc
2018-06-22,6083.68994140625,5079810048,btc
2018-06-23,6162.47998046875,3431360000,btc
2018-06-24,6173.22998046875,4566909952,btc
2018-06-25,6249.18017578125,5500810240,btc
2018-06-26,6093.669921875,3279759872,btc
2018-06-27,6157.1298828125,3296219904,btc
2018-06-28,5903.43994140625,3467800064,btc
2018-06-29,6218.2998046875,3966230016,btc
2018-06-30,6404.0,4543860224,btc
2018-07-01,6385.81982421875,4788259840,btc
2018-07-02,6614.18017578125,4396930048,btc
2018-07-03,6529.58984375,4672309760,btc
2018-07-04,6597.5498046875,4176689920,btc
2018-07-05,6639.14013671875,4999240192,btc
2018-07-06,6673.5,4313959936,btc
2018-07-07,6856.93017578125,3961080064,btc
2018-07-08,6773.8798828125,3386210048,btc
2018-07-09,6741.75,3718129920,btc
2018-07-10,6329.9501953125,4052430080,btc
2018-07-11,6394.7099609375,3644859904,btc
2018-07-12,6228.81005859375,3770170112,btc
2018-07-13,6238.0498046875,3805400064,btc
2018-07-14,6276.1201171875,2923670016,btc
2018-07-15,6359.64013671875,3285459968,btc
2018-07-16,6741.75,4725799936,btc
2018-07-17,7321.0400390625,5961950208,btc
2018-07-18,7370.77978515625,6103410176,btc
2018-07-19,7466.85986328125,5111629824,btc
2018-07-20,7354.1298828125,4936869888,btc
2018-07-21,7419.2900390625,3726609920,btc
2018-07-22,7418.490234375,3695460096,btc
2018-07-23,7711.10986328125,5132480000,btc
2018-07-24,8424.26953125,7277689856,btc
2018-07-25,8181.39013671875,5845400064,btc
2018-07-26,7951.580078125,4899089920,btc
2018-07-27,8165.009765625,5195879936,btc
2018-07-28,8192.150390625,3988750080,btc
2018-07-29,8218.4599609375,4107190016,btc
2018-07-30,8180.47998046875,5551400000,btc
2018-07-31,7780.43994140625,5287530000,btc
2018-08-01,7624.91015625,4797620000,btc
2018-08-02,7567.14990234375,4214110000,btc
2018-08-03,7434.39013671875,4627150000,btc
2018-08-04,7032.85009765625,4268390000,btc
2018-08-05,7068.47998046875,3679110000,btc
2018-08-06,6951.7998046875,3925900000,btc
2018-08-07,6753.1201171875,4682800000,btc
2018-08-08,6305.7998046875,5064430000,btc
2018-08-09,6568.22998046875,4267040000,btc
2018-08-10,6184.7099609375,4528680000,btc
2018-08-11,6295.72998046875,4047850000,btc
2018-08-12,6322.68994140625,5665250000,btc
2018-08-13,6297.56982421875,4083980000,btc
2018-08-14,6199.7099609375,5301700000,btc
2018-08-15,6308.52001953125,4895450000,btc
2018-08-16,6334.72998046875,4328420000,btc
2018-08-17,6580.6298828125,4992990000,btc
2018-08-18,6423.759765625,3984520000,btc
2018-08-19,6506.06982421875,3311170000,btc
2018-08-20,6308.52978515625,3665100000,btc
2018-08-21,6488.759765625,3377180000,btc
2018-08-22,6376.7099609375,4668110000,btc
2018-08-23,6534.8798828125,3426180000,btc
2018-08-24,6719.9599609375,4097820000,btc
2018-08-25,6763.18994140625,3312600000,btc
2018-08-26,6707.259765625,3295500000,btc
2018-08-27,6884.64013671875,4019000000,btc
2018-08-28,7096.27978515625,4659940000,btc
2018-08-29,7047.16015625,4145880000,btc
2018-08-30,6978.22998046875,4463250000,btc
